fecha,aero,v1,v2,vb1,vb2,w1,w2,n1,n2,n3,t1,td,qnh,closed,Metar
Feb2016-140600Z,SPZO,00000KT,,9999,,,,SCT050,SCT100,,11,7,1032,0,"('SPZO', 'Feb2016-140600Z', '00000KT', '9999', 'SCT050', 'SCT100', '11/07', 'Q1032')"
Feb2016-140700Z,SPZO,00000KT,,9999,,,,SCT043,SCT100,,10,7,1031,0,"('SPZO', 'Feb2016-140700Z', '00000KT', '9999', 'SCT043', 'SCT100', '10/07', 'Q1031')"
Feb2016-140800Z,SPZO,00000KT,,9999,,,,FEW043,SCT100,,9,7,1030,0,"('SPZO', 'Feb2016-140800Z', '00000KT', '9999', 'FEW043', 'SCT100', '09/07', 'Q1030')"
Feb2016-140900Z,SPZO,00000KT,,9999,,,,FEW043,SCT100,,8,6,1030,0,"('SPZO', 'Feb2016-140900Z', '00000KT', '9999', 'FEW043', 'SCT100', '08/06', 'Q1030')"
Feb2016-141000Z,SPZO,00000KT,,9999,,,,FEW040,SCT100,,8,6,1031,0,"('SPZO', 'Feb2016-141000Z', '00000KT', '9999', 'FEW040', 'SCT100', '08/06', 'Q1031')"
Feb2016-141100Z,SPZO,00000KT,,9999,,,,NSC,,,7,5,1031,0,"('SPZO', 'Feb2016-141100Z', '00000KT', '9999', 'NSC', '07/05', 'Q1031')"
Feb2016-141200Z,SPZO,00000KT,,9999,,,,NSC,,,11,7,1032,0,"('SPZO', 'Feb2016-141200Z', '00000KT', '9999', 'NSC', '11/07', 'Q1032')"
Feb2016-141300Z,SPZO,00000KT,,9999,,,,FEW040,,,13,7,1032,0,"('SPZO', 'Feb2016-141300Z', '00000KT', '9999', 'FEW040', '13/07', 'Q1032')"
Feb2016-141400Z,SPZO,VRB03KT,,9999,,,,FEW040,,,17,8,1032,0,"('SPZO', 'Feb2016-141400Z', 'VRB03KT', '9999', 'FEW040', '17/08', 'Q1032')"
Feb2016-141500Z,SPZO,04004KT,,9999,,,,FEW040,,,18,7,1032,0,"('SPZO', 'Feb2016-141500Z', '04004KT', '9999', 'FEW040', '18/07', 'Q1032')"
Feb2016-141600Z,SPZO,11004KT,,9999,,,,FEW040,,,21,9,1031,0,"('SPZO', 'Feb2016-141600Z', '11004KT', '9999', 'FEW040', '21/09', 'Q1031')"
Feb2016-141700Z,SPZO,05005KT,,9999,,,,SCT050,,,21,6,1030,0,"('SPZO', 'Feb2016-141700Z', '05005KT', '9999', 'SCT050', '21/06', 'Q1030')"
Feb2016-141800Z,SPZO,VRB08KT,,9999,,,,FEW040,SCT080,,23,5,1029,0,"('SPZO', 'Feb2016-141800Z', 'VRB08KT', '9999', 'FEW040', 'SCT080', '23/05', 'Q1029')"
Feb2016-141900Z,SPZO,36010KT,300V060,9999,,,,FEW040,SCT080,,23,5,1028,0,"('SPZO', 'Feb2016-141900Z', '36010KT', '300V060', '9999', 'FEW040', 'SCT080', '23/05', 'Q1028')"
Feb2016-142000Z,SPZO,01009KT,320V060,9999,,,,FEW040,SCT080,,22,5,1026,0,"('SPZO', 'Feb2016-142000Z', '01009KT', '320V060', '9999', 'FEW040', 'SCT080', '22/05', 'Q1026')"
Feb2016-142100Z,SPZO,02012G25KT,320V080,9999,,,,FEW040,SCT080,,22,4,1026,0,"('SPZO', 'Feb2016-142100Z', '02012G25KT', '320V080', '9999', 'FEW040', 'SCT080', '22/04', 'Q1026')"
Feb2016-142200Z,SPZO,36007KT,290V080,9999,,,,SCT043,,,20,6,1026,0,"('SPZO', 'Feb2016-142200Z', '36007KT', '290V080', '9999', 'SCT043', '20/06', 'Q1026')"
Feb2016-142300Z,SPZO,02007KT,320V080,9999,,,,SCT043,,,18,5,1027,0,"('SPZO', 'Feb2016-142300Z', '02007KT', '320V080', '9999', 'SCT043', '18/05', 'Q1027')"
Feb2016-150000Z,SPZO,36006KT,,9999,,,,NSC,,,17,5,1028,0,"('SPZO', 'Feb2016-150000Z', '36006KT', '9999', 'NSC', '17/05', 'Q1028')"
Feb2016-150100Z,SPZO,VRB03KT,,9999,,,,NSC,,,15,5,1030,0,"('SPZO', 'Feb2016-150100Z', 'VRB03KT', '9999', 'NSC', '15/05', 'Q1030')"
Feb2016-150200Z,SPZO,VRB02KT,,9999,,,,NSC,,,14,6,1031,0,"('SPZO', 'Feb2016-150200Z', 'VRB02KT', '9999', 'NSC', '14/06', 'Q1031')"
Feb2016-150300Z,SPZO,00000KT,,9999,,,,NSC,,,12,6,1031,0,"('SPZO', 'Feb2016-150300Z', '00000KT', '9999', 'NSC', '12/06', 'Q1031')"
Feb2016-150400Z,SPZO,08002KT,,9999,,,,NSC,,,11,7,1032,0,"('SPZO', 'Feb2016-150400Z', '08002KT', '9999', 'NSC', '11/07', 'Q1032')"
Feb2016-150500Z,SPZO,00000KT,,9999,,,,NSC,,,9,6,1032,0,"('SPZO', 'Feb2016-150500Z', '00000KT', '9999', 'NSC', '09/06', 'Q1032')"
Feb2016-150600Z,SPZO,00000KT,,9999,,,,NSC,,,11,7,1031,0,"('SPZO', 'Feb2016-150600Z', '00000KT', '9999', 'NSC', '11/07', 'Q1031')"
Feb2016-150700Z,SPZO,06002KT,,9999,,,,SCT100,,,10,7,1031,0,"('SPZO', 'Feb2016-150700Z', '06002KT', '9999', 'SCT100', '10/07', 'Q1031')"
Feb2016-150800Z,SPZO,27003KT,,9999,,,,SCT100,,,9,6,1031,0,"('SPZO', 'Feb2016-150800Z', '27003KT', '9999', 'SCT100', '09/06', 'Q1031')"
Feb2016-150900Z,SPZO,00000KT,,9999,,,,SCT100,,,8,6,1031,0,"('SPZO', 'Feb2016-150900Z', '00000KT', '9999', 'SCT100', '08/06', 'Q1031')"
Feb2016-151000Z,SPZO,00000KT,,9999,,,,NSC,,,8,5,1031,0,"('SPZO', 'Feb2016-151000Z', '00000KT', '9999', 'NSC', '08/05', 'Q1031')"
Feb2016-151100Z,SPZO,00000KT,,9999,,,,NSC,,,8,6,1031,0,"('SPZO', 'Feb2016-151100Z', '00000KT', '9999', 'NSC', '08/06', 'Q1031')"
Feb2016-151200Z,SPZO,06002KT,,9999,,,,FEW040,,,10,6,1032,0,"('SPZO', 'Feb2016-151200Z', '06002KT', '9999', 'FEW040', '10/06', 'Q1032')"
Feb2016-151300Z,SPZO,00000KT,,9999,,,,FEW040,,,14,7,1033,0,"('SPZO', 'Feb2016-151300Z', '00000KT', '9999', 'FEW040', '14/07', 'Q1033')"
Feb2016-151400Z,SPZO,VRB02KT,,9999,,,,FEW040,SCT230,,15,7,1033,0,"('SPZO', 'Feb2016-151400Z', 'VRB02KT', '9999', 'FEW040', 'SCT230', '15/07', 'Q1033')"
Feb2016-151500Z,SPZO,VRB02KT,,9999,,,,FEW040,BKN230,,18,5,1032,0,"('SPZO', 'Feb2016-151500Z', 'VRB02KT', '9999', 'FEW040', 'BKN230', '18/05', 'Q1032')"
Feb2016-151600Z,SPZO,VRB04KT,,9999,,,,SCT043,BKN230,,19,6,1031,0,"('SPZO', 'Feb2016-151600Z', 'VRB04KT', '9999', 'SCT043', 'BKN230', '19/06', 'Q1031')"
Feb2016-151700Z,SPZO,VRB03KT,,9999,,,,SCT043,SCT080,,20,6,1031,0,"('SPZO', 'Feb2016-151700Z', 'VRB03KT', '9999', 'SCT043', 'SCT080', '20/06', 'Q1031')"
Feb2016-151800Z,SPZO,VRB06KT,,9999,,,,SCT050,SCT100,,21,3,1029,0,"('SPZO', 'Feb2016-151800Z', 'VRB06KT', '9999', 'SCT050', 'SCT100', '21/03', 'Q1029')"
Feb2016-151900Z,SPZO,VRB07KT,,9999,,,,SCT050,SCT230,,22,6,1028,0,"('SPZO', 'Feb2016-151900Z', 'VRB07KT', '9999', 'SCT050', 'SCT230', '22/06', 'Q1028')"
Feb2016-152000Z,SPZO,03008KT,300V090,9999,,,,SCT050,,,23,5,1026,0,"('SPZO', 'Feb2016-152000Z', '03008KT', '300V090', '9999', 'SCT050', '23/05', 'Q1026')"
Feb2016-152100Z,SPZO,01008KT,300V070,9999,,,,SCT050,SCT100,,22,4,1025,0,"('SPZO', 'Feb2016-152100Z', '01008KT', '300V070', '9999', 'SCT050', 'SCT100', '22/04', 'Q1025')"
Feb2016-152200Z,SPZO,01008KT,310V070,9999,,,,FEW050,SCT230,,22,4,1025,0,"('SPZO', 'Feb2016-152200Z', '01008KT', '310V070', '9999', 'FEW050', 'SCT230', '22/04', 'Q1025')"
Feb2016-152300Z,SPZO,02011KT,320V060,9999,,,,FEW050,,,19,4,1026,0,"('SPZO', 'Feb2016-152300Z', '02011KT', '320V060', '9999', 'FEW050', '19/04', 'Q1026')"
Feb2016-160000Z,SPZO,20003KT,,9999,,,,NSC,,,17,5,1028,0,"('SPZO', 'Feb2016-160000Z', '20003KT', '9999', 'NSC', '17/05', 'Q1028')"
Feb2016-160100Z,SPZO,00000KT,,9999,,,,NSC,,,16,6,1029,0,"('SPZO', 'Feb2016-160100Z', '00000KT', '9999', 'NSC', '16/06', 'Q1029')"
Feb2016-160200Z,SPZO,00000KT,,9999,,,,NSC,,,15,6,1030,0,"('SPZO', 'Feb2016-160200Z', '00000KT', '9999', 'NSC', '15/06', 'Q1030')"
Feb2016-160300Z,SPZO,08004KT,,9999,,,,NSC,,,14,7,1031,0,"('SPZO', 'Feb2016-160300Z', '08004KT', '9999', 'NSC', '14/07', 'Q1031')"
Feb2016-160400Z,SPZO,00000KT,,9999,,,,NSC,,,14,6,1032,0,"('SPZO', 'Feb2016-160400Z', '00000KT', '9999', 'NSC', '14/06', 'Q1032')"
Feb2016-160500Z,SPZO,29007KT,,9999,,,,SCT060,,,13,7,1032,0,"('SPZO', 'Feb2016-160500Z', '29007KT', '9999', 'SCT060', '13/07', 'Q1032')"
Feb2016-160600Z,SPZO,08005KT,,9999,,,,SCT060,,,12,7,1031,0,"('SPZO', 'Feb2016-160600Z', '08005KT', '9999', 'SCT060', '12/07', 'Q1031')"
Feb2016-160700Z,SPZO,00000KT,,9999,,,,SCT060,,,13,6,1031,0,"('SPZO', 'Feb2016-160700Z', '00000KT', '9999', 'SCT060', '13/06', 'Q1031')"
Feb2016-160800Z,SPZO,00000KT,,9999,,,,SCT060,,,13,6,1031,0,"('SPZO', 'Feb2016-160800Z', '00000KT', '9999', 'SCT060', '13/06', 'Q1031')"
Feb2016-160900Z,SPZO,20003KT,,9999,,,,SCT040,,,13,5,1031,0,"('SPZO', 'Feb2016-160900Z', '20003KT', '9999', 'SCT040', '13/05', 'Q1031')"
Feb2016-161000Z,SPZO,VRB02KT,,9999,,,,SCT040,,,12,5,1031,0,"('SPZO', 'Feb2016-161000Z', 'VRB02KT', '9999', 'SCT040', '12/05', 'Q1031')"
Feb2016-161100Z,SPZO,VRB02KT,,9999,,,,SCT040,SCT080,,11,5,1035,0,"('SPZO', 'Feb2016-161100Z', 'VRB02KT', '9999', 'SCT040', 'SCT080', '11/05', 'Q1035')"
Feb2016-161200Z,SPZO,VRB02KT,,9999,,,,FEW043,,,15,5,1033,0,"('SPZO', 'Feb2016-161200Z', 'VRB02KT', '9999', 'FEW043', '15/05', 'Q1033')"
Feb2016-161300Z,SPZO,VRB02KT,,9999,,,,FEW043,,,15,5,1033,0,"('SPZO', 'Feb2016-161300Z', 'VRB02KT', '9999', 'FEW043', '15/05', 'Q1033')"
Feb2016-161400Z,SPZO,VRB02KT,,9999,,,,SCT046,,,17,5,1033,0,"('SPZO', 'Feb2016-161400Z', 'VRB02KT', '9999', 'SCT046', '17/05', 'Q1033')"
Feb2016-161500Z,SPZO,00000KT,,9999,,,,SCT046,,,18,6,1032,0,"('SPZO', 'Feb2016-161500Z', '00000KT', '9999', 'SCT046', '18/06', 'Q1032')"
Feb2016-161600Z,SPZO,VRB04KT,,9999,,,,SCT046,,,20,5,1031,0,"('SPZO', 'Feb2016-161600Z', 'VRB04KT', '9999', 'SCT046', '20/05', 'Q1031')"
Feb2016-161700Z,SPZO,11005KT,040V180,9999,,,,SCT046,,,21,5,1030,0,"('SPZO', 'Feb2016-161700Z', '11005KT', '040V180', '9999', 'SCT046', '21/05', 'Q1030')"
Feb2016-161800Z,SPZO,08006KT,020V110,9999,,,,SCT050,,,20,6,1029,0,"('SPZO', 'Feb2016-161800Z', '08006KT', '020V110', '9999', 'SCT050', '20/06', 'Q1029')"
Feb2016-161900Z,SPZO,08004KT,320V120,9999,,,,SCT050,,,21,3,1027,0,"('SPZO', 'Feb2016-161900Z', '08004KT', '320V120', '9999', 'SCT050', '21/03', 'Q1027')"
Feb2016-162000Z,SPZO,24004KT,200V280,9999,,,,FEW050,SCT100,,22,3,1026,0,"('SPZO', 'Feb2016-162000Z', '24004KT', '200V280', '9999', 'FEW050', 'SCT100', '22/03', 'Q1026')"
Feb2016-162100Z,SPZO,VRB04KT,,9999,,,,SCT046,SCT100,,22,5,1025,0,"('SPZO', 'Feb2016-162100Z', 'VRB04KT', '9999', 'SCT046', 'SCT100', '22/05', 'Q1025')"
Feb2016-162200Z,SPZO,32008KT,260V060,9999,,,,FEW040TCU,SCT046,BKN080,19,5,1025,0,"('SPZO', 'Feb2016-162200Z', '32008KT', '260V060', '9999', 'FEW040TCU', 'SCT046', 'BKN080', '19/05', 'Q1025')"
Feb2016-162300Z,SPZO,06009KT,010V100,9999,,,,FEW040TCU,SCT046,BKN080,17,7,1027,0,"('SPZO', 'Feb2016-162300Z', '06009KT', '010V100', '9999', 'FEW040TCU', 'SCT046', 'BKN080', '17/07', 'Q1027')"
Feb2016-170000Z,SPZO,VRB05KT,,9000,,-TSRA,,SCT046,FEW060CB,BKN080,15,6,1028,0,"('SPZO', 'Feb2016-170000Z', 'VRB05KT', '9000', '-TSRA', 'SCT046', 'FEW060CB', 'BKN080', '15/06', 'Q1028')"
Feb2016-170100Z,SPZO,27005KT,220V300,9000,,-RA,,FEW036,SCT046,BKN080,13,9,1030,0,"('SPZO', 'Feb2016-170100Z', '27005KT', '220V300', '9000', '-RA', 'FEW036', 'SCT046', 'BKN080', '13/09', 'Q1030')"
Feb2016-170200Z,SPZO,VRB02KT,,9000,,-DZ,,FEW030,SCT046,BKN080,12,9,1031,0,"('SPZO', 'Feb2016-170200Z', 'VRB02KT', '9000', '-DZ', 'FEW030', 'SCT046', 'BKN080', '12/09', 'Q1031')"
Feb2016-170300Z,SPZO,00000KT,,9000,,-DZ,,FEW030,SCT043,BKN080,13,9,1032,0,"('SPZO', 'Feb2016-170300Z', '00000KT', '9000', '-DZ', 'FEW030', 'SCT043', 'BKN080', '13/09', 'Q1032')"
Feb2016-170400Z,SPZO,31007KT,,8000,,-RA,,FEW030,SCT043,BKN080,12,9,1033,0,"('SPZO', 'Feb2016-170400Z', '31007KT', '8000', '-RA', 'FEW030', 'SCT043', 'BKN080', '12/09', 'Q1033')"
Feb2016-170500Z,SPZO,26006KT,,9999,,,,FEW030,SCT046,BKN080,11,8,1032,0,"('SPZO', 'Feb2016-170500Z', '26006KT', '9999', 'FEW030', 'SCT046', 'BKN080', '11/08', 'Q1032')"
Feb2016-170600Z,SPZO,08007KT,,9000,,-RA,,FEW025,SCT043,BKN080,10,8,1032,0,"('SPZO', 'Feb2016-170600Z', '08007KT', '9000', '-RA', 'FEW025', 'SCT043', 'BKN080', '10/08', 'Q1032')"
Feb2016-170700Z,SPZO,00000KT,,8000,,-RA,,FEW025,SCT040,OVC070,10,8,1032,0,"('SPZO', 'Feb2016-170700Z', '00000KT', '8000', '-RA', 'FEW025', 'SCT040', 'OVC070', '10/08', 'Q1032')"
Feb2016-170800Z,SPZO*,26003KT,,8000,,-RA,,FEW020,SCT036,OVC070,10,8,1031,1,"('SPZO*', 'Feb2016-170800Z', '26003KT', '8000', '-RA', 'FEW020', 'SCT036', 'OVC070', '10/08', 'Q1031')"
Feb2016-170900Z,SPZO*,00000KT,,8000,,-RA,,FEW020,SCT036,OVC070,10,7,1031,1,"('SPZO*', 'Feb2016-170900Z', '00000KT', '8000', '-RA', 'FEW020', 'SCT036', 'OVC070', '10/07', 'Q1031')"
Feb2016-171000Z,SPZO*,00000KT,,9000,,-RA,,FEW020,SCT036,OVC070,10,6,1031,1,"('SPZO*', 'Feb2016-171000Z', '00000KT', '9000', '-RA', 'FEW020', 'SCT036', 'OVC070', '10/06', 'Q1031')"
Feb2016-171100Z,SPZO*,08001KT,,9000,,-DZ,,FEW020,SCT036,OVC080,10,6,1032,1,"('SPZO*', 'Feb2016-171100Z', '08001KT', '9000', '-DZ', 'FEW020', 'SCT036', 'OVC080', '10/06', 'Q1032')"
Feb2016-171200Z,SPZO*,00000KT,,9000,,,,FEW020,SCT036,OVC080,10,7,1033,1,"('SPZO*', 'Feb2016-171200Z', '00000KT', '9000', 'FEW020', 'SCT036', 'OVC080', '10/07', 'Q1033')"
Feb2016-171300Z,SPZO,10004KT,,8000,,-DZ,,FEW020,SCT036,OVC080,11,8,1034,0,"('SPZO', 'Feb2016-171300Z', '10004KT', '8000', '-DZ', 'FEW020', 'SCT036', 'OVC080', '11/08', 'Q1034')"
Feb2016-171400Z,SPZO,VRB02KT,,9000,,,,FEW020,SCT040,OVC080,11,7,1034,0,"('SPZO', 'Feb2016-171400Z', 'VRB02KT', '9000', 'FEW020', 'SCT040', 'OVC080', '11/07', 'Q1034')"
Feb2016-171500Z,SPZO,VRB03KT,,9999,,,,FEW025,SCT043,OVC080,13,8,1034,0,"('SPZO', 'Feb2016-171500Z', 'VRB03KT', '9999', 'FEW025', 'SCT043', 'OVC080', '13/08', 'Q1034')"
Feb2016-171600Z,SPZO,VRB02KT,,9999,,-RA,,FEW025,SCT043,OVC080,14,9,1033,0,"('SPZO', 'Feb2016-171600Z', 'VRB02KT', '9999', '-RA', 'FEW025', 'SCT043', 'OVC080', '14/09', 'Q1033')"
Feb2016-171700Z,SPZO,VRB03KT,,9999,,,,FEW030,SCT046,BKN100,16,8,1033,0,"('SPZO', 'Feb2016-171700Z', 'VRB03KT', '9999', 'FEW030', 'SCT046', 'BKN100', '16/08', 'Q1033')"
Feb2016-171800Z,SPZO,VRB02KT,,9999,,VCSH,,FEW036,SCT046,BKN100,17,7,1032,0,"('SPZO', 'Feb2016-171800Z', 'VRB02KT', '9999', 'VCSH', 'FEW036', 'SCT046', 'BKN100', '17/07', 'Q1032')"
Feb2016-171900Z,SPZO,33009KT,270V010,9000,,VCSH,,FEW036TCU,SCT040,BKN080,15,8,1031,0,"('SPZO', 'Feb2016-171900Z', '33009KT', '270V010', '9000', 'VCSH', 'FEW036TCU', 'SCT040', 'BKN080', '15/08', 'Q1031')"
Feb2016-172000Z,SPZO,VRB02KT,,9999,,,,FEW036,SCT046,BKN080,17,8,1030,0,"('SPZO', 'Feb2016-172000Z', 'VRB02KT', '9999', 'FEW036', 'SCT046', 'BKN080', '17/08', 'Q1030')"
Feb2016-172100Z,SPZO,00000KT,,9999,,VCSH,,SCT040,BKN080,,16,6,1029,0,"('SPZO', 'Feb2016-172100Z', '00000KT', '9999', 'VCSH', 'SCT040', 'BKN080', '16/06', 'Q1029')"
Feb2016-172200Z,SPZO,36003KT,270V040,9999,,VCSH,,SCT046,BKN100,,16,8,1029,0,"('SPZO', 'Feb2016-172200Z', '36003KT', '270V040', '9999', 'VCSH', 'SCT046', 'BKN100', '16/08', 'Q1029')"
Feb2016-172300Z,SPZO,23004KT,,9999,,,,FEW046,SCT100,,16,8,1029,0,"('SPZO', 'Feb2016-172300Z', '23004KT', '9999', 'FEW046', 'SCT100', '16/08', 'Q1029')"
Feb2016-180000Z,SPZO,VRB03KT,,9999,,,,FEW050,,,13,8,1030,0,"('SPZO', 'Feb2016-180000Z', 'VRB03KT', '9999', 'FEW050', '13/08', 'Q1030')"
Feb2016-180100Z,SPZO,27004KT,,9999,,,,FEW050,,,12,8,1031,0,"('SPZO', 'Feb2016-180100Z', '27004KT', '9999', 'FEW050', '12/08', 'Q1031')"
Feb2016-180200Z,SPZO,28003KT,,9999,,,,FEW050,,,11,8,1032,0,"('SPZO', 'Feb2016-180200Z', '28003KT', '9999', 'FEW050', '11/08', 'Q1032')"
Feb2016-180300Z,SPZO,00000KT,,9999,,,,SCT040,BKN100,,12,8,1033,0,"('SPZO', 'Feb2016-180300Z', '00000KT', '9999', 'SCT040', 'BKN100', '12/08', 'Q1033')"
Feb2016-180400Z,SPZO,00000KT,,9999,,,,SCT040,BKN100,,12,9,1033,0,"('SPZO', 'Feb2016-180400Z', '00000KT', '9999', 'SCT040', 'BKN100', '12/09', 'Q1033')"
Feb2016-180500Z,SPZO,00000KT,,9999,,,,SCT040,BKN100,,12,8,1032,0,"('SPZO', 'Feb2016-180500Z', '00000KT', '9999', 'SCT040', 'BKN100', '12/08', 'Q1032')"
Feb2016-180600Z,SPZO,07003KT,,9999,,,,SCT040,BKN100,,12,9,1032,0,"('SPZO', 'Feb2016-180600Z', '07003KT', '9999', 'SCT040', 'BKN100', '12/09', 'Q1032')"
Feb2016-180700Z,SPZO,07003KT,,9999,,,,SCT040,BKN100,,12,9,1031,0,"('SPZO', 'Feb2016-180700Z', '07003KT', '9999', 'SCT040', 'BKN100', '12/09', 'Q1031')"
Feb2016-180800Z,SPZO,07003KT,,9999,,-RA,,SCT040,BKN100,,12,9,1031,0,"('SPZO', 'Feb2016-180800Z', '07003KT', '9999', '-RA', 'SCT040', 'BKN100', '12/09', 'Q1031')"
Feb2016-180900Z,SPZO,10005KT,,9999,,,,SCT030,BKN080,,11,9,1031,0,"('SPZO', 'Feb2016-180900Z', '10005KT', '9999', 'SCT030', 'BKN080', '11/09', 'Q1031')"
Feb2016-181000Z,SPZO*,00000KT,,9999,,-RA,,FEW020,SCT030,BKN080,12,9,1031,1,"('SPZO*', 'Feb2016-181000Z', '00000KT', '9999', '-RA', 'FEW020', 'SCT030', 'BKN080', '12/09', 'Q1031')"
Feb2016-181100Z,SPZO,27004KT,,9999,,,,FEW030,SCT036,BKN070,11,8,1032,0,"('SPZO', 'Feb2016-181100Z', '27004KT', '9999', 'FEW030', 'SCT036', 'BKN070', '11/08', 'Q1032')"
Feb2016-181200Z,SPZO,29004KT,,9999,,,,FEW036,SCT043,BKN080,12,8,1033,0,"('SPZO', 'Feb2016-181200Z', '29004KT', '9999', 'FEW036', 'SCT043', 'BKN080', '12/08', 'Q1033')"
Feb2016-181300Z,SPZO,VRB02KT,,9999,,,,FEW036,SCT046,BKN080,15,8,1034,0,"('SPZO', 'Feb2016-181300Z', 'VRB02KT', '9999', 'FEW036', 'SCT046', 'BKN080', '15/08', 'Q1034')"
Feb2016-181400Z,SPZO,VRB02KT,,9999,,,,SCT046,SCT080,,17,9,1034,0,"('SPZO', 'Feb2016-181400Z', 'VRB02KT', '9999', 'SCT046', 'SCT080', '17/09', 'Q1034')"
Feb2016-181500Z,SPZO,06004KT,350V120,9999,,,,SCT040,BKN080,,16,7,1034,0,"('SPZO', 'Feb2016-181500Z', '06004KT', '350V120', '9999', 'SCT040', 'BKN080', '16/07', 'Q1034')"
Feb2016-181600Z,SPZO,VRB02KT,,9999,,,,SCT046,SCT080,,18,6,1033,0,"('SPZO', 'Feb2016-181600Z', 'VRB02KT', '9999', 'SCT046', 'SCT080', '18/06', 'Q1033')"
Feb2016-181700Z,SPZO,VRB03KT,,9999,,,,SCT046,BKN080,,20,6,1032,0,"('SPZO', 'Feb2016-181700Z', 'VRB03KT', '9999', 'SCT046', 'BKN080', '20/06', 'Q1032')"
Feb2016-181800Z,SPZO,VRB05KT,,9999,,,,SCT040,BKN080,,19,7,1031,0,"('SPZO', 'Feb2016-181800Z', 'VRB05KT', '9999', 'SCT040', 'BKN080', '19/07', 'Q1031')"
Feb2016-181900Z,SPZO,28013KT,,9999,,VCSH,,FEW040TCU,SCT060,BKN080,20,8,1030,0,"('SPZO', 'Feb2016-181900Z', '28013KT', '9999', 'VCSH', 'FEW040TCU', 'SCT060', 'BKN080', '20/08', 'Q1030')"
Feb2016-182000Z,SPZO,08007KT,,9999,,VCSH,,SCT060,BKN080,,17,8,1030,0,"('SPZO', 'Feb2016-182000Z', '08007KT', '9999', 'VCSH', 'SCT060', 'BKN080', '17/08', 'Q1030')"
Feb2016-182100Z,SPZO,00000KT,,9999,,,,SCT060,BKN080,,17,8,1029,0,"('SPZO', 'Feb2016-182100Z', '00000KT', '9999', 'SCT060', 'BKN080', '17/08', 'Q1029')"
Feb2016-182200Z,SPZO,34009KT,,9999,,VCSH,,SCT050,BKN080,,18,7,1028,0,"('SPZO', 'Feb2016-182200Z', '34009KT', '9999', 'VCSH', 'SCT050', 'BKN080', '18/07', 'Q1028')"
Feb2016-182300Z,SPZO,27013KT,240V320,9999,,,,SCT040,BKN100,,15,9,1029,0,"('SPZO', 'Feb2016-182300Z', '27013KT', '240V320', '9999', 'SCT040', 'BKN100', '15/09', 'Q1029')"
Feb2016-190000Z,SPZO,26008KT,,9999,,,,SCT043,SCT080,,14,8,1031,0,"('SPZO', 'Feb2016-190000Z', '26008KT', '9999', 'SCT043', 'SCT080', '14/08', 'Q1031')"
Feb2016-190100Z,SPZO,25006KT,,9999,,,,SCT046,SCT080,,14,8,1032,0,"('SPZO', 'Feb2016-190100Z', '25006KT', '9999', 'SCT046', 'SCT080', '14/08', 'Q1032')"
Feb2016-190200Z,SPZO,00000KT,,9999,,,,SCT050,SCT100,,14,9,1033,0,"('SPZO', 'Feb2016-190200Z', '00000KT', '9999', 'SCT050', 'SCT100', '14/09', 'Q1033')"
Feb2016-190300Z,SPZO,VRB02KT,,9999,,,,BKN043,SCT080,,14,9,1034,0,"('SPZO', 'Feb2016-190300Z', 'VRB02KT', '9999', 'BKN043', 'SCT080', '14/09', 'Q1034')"
Feb2016-190400Z,SPZO,07004KT,,9999,,,,BKN043,SCT080,,13,9,1034,0,"('SPZO', 'Feb2016-190400Z', '07004KT', '9999', 'BKN043', 'SCT080', '13/09', 'Q1034')"
Feb2016-190500Z,SPZO,07002KT,,9999,,,,BKN046,SCT080,,13,9,1033,0,"('SPZO', 'Feb2016-190500Z', '07002KT', '9999', 'BKN046', 'SCT080', '13/09', 'Q1033')"
Feb2016-190600Z,SPZO,00000KT,,9999,,,,BKN046,SCT080,,13,9,1033,0,"('SPZO', 'Feb2016-190600Z', '00000KT', '9999', 'BKN046', 'SCT080', '13/09', 'Q1033')"
Feb2016-190700Z,SPZO,31004KT,,9000,,RA,,BKN040,SCT080,,11,7,1034,0,"('SPZO', 'Feb2016-190700Z', '31004KT', '9000', 'RA', 'BKN040', 'SCT080', '11/07', 'Q1034')"
Feb2016-190800Z,SPZO,00000KT,,9000,,-RA,,BKN040,SCT080,,11,8,1033,0,"('SPZO', 'Feb2016-190800Z', '00000KT', '9000', '-RA', 'BKN040', 'SCT080', '11/08', 'Q1033')"
Feb2016-190900Z,SPZO,26003KT,,8000,,-RA,,FEW020,SCT040,BKN080,10,8,1033,0,"('SPZO', 'Feb2016-190900Z', '26003KT', '8000', '-RA', 'FEW020', 'SCT040', 'BKN080', '10/08', 'Q1033')"
Feb2016-191000Z,SPZO*,VRB02KT,,9000,,-RA,,FEW020,SCT036,BKN080,10,8,1033,1,"('SPZO*', 'Feb2016-191000Z', 'VRB02KT', '9000', '-RA', 'FEW020', 'SCT036', 'BKN080', '10/08', 'Q1033')"
Feb2016-191100Z,SPZO,00000KT,,9000,,,,FEW020,SCT043,BKN100,10,7,1033,0,"('SPZO', 'Feb2016-191100Z', '00000KT', '9000', 'FEW020', 'SCT043', 'BKN100', '10/07', 'Q1033')"
Feb2016-191200Z,SPZO,00000KT,,9999,,,,FEW036,SCT050,BKN100,11,8,1034,0,"('SPZO', 'Feb2016-191200Z', '00000KT', '9999', 'FEW036', 'SCT050', 'BKN100', '11/08', 'Q1034')"
